winner,bot_player,bot_wins,moves,max_depth,avg_minimax_time,game_number
1,1,True,16,15,4.470348358154297e-06,3325
1,1,True,14,15,5.4836273193359375e-06,3326
1,1,True,16,15,4.738569259643555e-06,3327
Draw,1,False,16,15,4.976987838745117e-06,3328
1,1,True,14,15,4.155295235770089e-06,3329
0,0,True,7,16,4.231929779052734e-06,3330
0,0,True,15,16,4.6193599700927734e-06,3331
1,1,True,8,15,4.589557647705078e-06,3332
0,0,True,7,16,4.291534423828125e-06,3333
Draw,0,False,16,16,7.569789886474609e-06,3334
1,1,True,16,15,4.589557647705078e-06,3335
Draw,1,False,16,15,4.589557647705078e-06,3336
0,0,True,7,16,4.291534423828125e-06,3337
0,0,True,15,16,4.708766937255859e-06,3338
Draw,0,False,16,16,4.589557647705078e-06,3339
1,1,True,14,15,8.480889456612723e-06,3340
0,0,True,15,16,5.781650543212891e-06,3341
0,0,True,15,16,4.470348358154297e-06,3342
Draw,0,False,16,16,4.708766937255859e-06,3343
Draw,1,False,16,15,4.76837158203125e-06,3344
0,0,True,7,16,4.5299530029296875e-06,3345
0,0,True,15,16,4.291534423828125e-06,3346
0,0,True,15,16,4.678964614868164e-06,3347
1,1,True,16,15,4.798173904418945e-06,3348
Draw,0,False,16,16,4.589557647705078e-06,3349
Draw,0,False,16,16,4.857778549194336e-06,3350
1,1,True,16,15,5.304813385009766e-06,3351
0,0,True,7,16,4.410743713378906e-06,3352
0,0,True,15,16,4.023313522338867e-06,3353
0,0,True,15,16,6.079673767089844e-06,3354
1,1,True,8,15,5.424022674560547e-06,3355
0,0,True,7,16,4.5299530029296875e-06,3356
0,0,True,15,16,4.827976226806641e-06,3357
0,0,True,15,16,4.5299530029296875e-06,3358
0,0,True,7,16,4.0531158447265625e-06,3359
1,1,True,16,15,5.036592483520508e-06,3360
0,0,True,7,16,4.470348358154297e-06,3361
Draw,0,False,16,16,4.559755325317383e-06,3362
1,1,True,12,15,5.1657358805338544e-06,3363
0,0,True,15,16,4.4405460357666016e-06,3364
1,1,True,16,15,5.0067901611328125e-06,3365
0,0,True,7,16,4.76837158203125e-06,3366
0,0,True,7,16,4.827976226806641e-06,3367
1,1,True,16,15,4.857778549194336e-06,3368
0,0,True,15,16,4.6193599700927734e-06,3369
1,1,True,16,15,5.8710575103759766e-06,3370
0,0,True,11,16,4.728635152180989e-06,3371
0,0,True,7,16,4.708766937255859e-06,3372
1,1,True,16,15,5.27501106262207e-06,3373
0,0,True,11,16,4.5299530029296875e-06,3374
0,0,True,7,16,4.76837158203125e-06,3375
Draw,0,False,16,16,5.0961971282958984e-06,3376
1,1,True,16,15,5.304813385009766e-06,3377
0,0,True,7,16,4.76837158203125e-06,3378
0,0,True,7,16,4.351139068603516e-06,3379
Draw,1,False,16,15,5.245208740234375e-06,3380
Draw,0,False,16,16,4.6193599700927734e-06,3381
Draw,0,False,16,16,4.827976226806641e-06,3382
1,1,True,16,15,4.678964614868164e-06,3383
Draw,1,False,16,15,4.9173831939697266e-06,3384
0,0,True,15,16,4.500150680541992e-06,3385
1,1,True,16,15,5.990266799926758e-06,3386
1,1,True,16,15,5.185604095458984e-06,3387
0,0,True,7,16,5.125999450683594e-06,3388
Draw,1,False,16,15,4.678964614868164e-06,3389
1,1,True,16,15,5.692243576049805e-06,3390
Draw,0,False,16,16,4.976987838745117e-06,3391
1,1,True,16,15,6.16908073425293e-06,3392
1,1,True,16,15,5.453824996948242e-06,3393
Draw,1,False,16,15,4.9173831939697266e-06,3394
Draw,0,False,16,16,4.559755325317383e-06,3395
Draw,0,False,16,16,5.27501106262207e-06,3396
0,0,True,7,16,4.708766937255859e-06,3397
0,0,True,15,16,5.0067901611328125e-06,3398
1,1,True,16,15,5.245208740234375e-06,3399
Draw,0,False,16,16,4.5299530029296875e-06,3400
0,0,True,15,16,4.9173831939697266e-06,3401
Draw,0,False,16,16,4.738569259643555e-06,3402
Draw,1,False,16,15,5.066394805908203e-06,3403
Draw,1,False,16,15,5.304813385009766e-06,3404
Draw,0,False,16,16,4.470348358154297e-06,3405
Draw,1,False,16,15,4.708766937255859e-06,3406
Draw,0,False,16,16,5.066394805908203e-06,3407
1,1,True,10,15,5.388259887695313e-06,3408
0,0,True,15,16,4.4405460357666016e-06,3409
Draw,1,False,16,15,4.9173831939697266e-06,3410
1,1,True,12,15,5.364418029785156e-06,3411
0,0,True,11,16,4.490216573079427e-06,3412
1,1,True,16,15,5.304813385009766e-06,3413
Draw,0,False,16,16,5.990266799926758e-06,3414
1,1,True,8,15,4.947185516357422e-06,3415
Draw,0,False,16,16,4.827976226806641e-06,3416
Draw,0,False,16,16,5.0067901611328125e-06,3417
0,0,True,15,16,4.708766937255859e-06,3418
1,1,True,16,15,5.036592483520508e-06,3419
0,0,True,7,16,4.827976226806641e-06,3420
1,1,True,12,15,6.318092346191406e-06,3421
0,0,True,7,16,6.616115570068359e-06,3422
0,0,True,15,16,4.708766937255859e-06,3423
1,1,True,16,15,5.245208740234375e-06,3424
1,1,True,16,15,5.185604095458984e-06,3425
1,1,True,8,15,5.364418029785156e-06,3426
0,0,True,7,16,4.887580871582031e-06,3427
1,1,True,16,15,5.066394805908203e-06,3428
0,0,True,7,16,4.470348358154297e-06,3429
1,1,True,16,15,4.947185516357422e-06,3430
0,0,True,7,16,4.708766937255859e-06,3431
1,1,True,14,15,5.143029349190849e-06,3432
Draw,1,False,16,15,5.155801773071289e-06,3433
1,1,True,16,15,4.76837158203125e-06,3434
0,0,True,7,16,4.112720489501953e-06,3435
Draw,0,False,16,16,4.9173831939697266e-06,3436
1,1,True,8,15,5.364418029785156e-06,3437
0,0,True,7,16,4.231929779052734e-06,3438
1,1,True,16,15,5.304813385009766e-06,3439
1,1,True,16,15,4.559755325317383e-06,3440
Draw,1,False,16,15,6.079673767089844e-06,3441
1,1,True,16,15,5.0067901611328125e-06,3442
1,1,True,16,15,4.6193599700927734e-06,3443
Draw,1,False,16,15,4.500150680541992e-06,3444
1,1,True,16,15,4.589557647705078e-06,3445
0,0,True,7,16,5.125999450683594e-06,3446
1,1,True,16,15,5.602836608886719e-06,3447
Draw,0,False,16,16,6.258487701416016e-06,3448
Draw,0,False,16,16,4.798173904418945e-06,3449
0,0,True,15,16,4.887580871582031e-06,3450
1,1,True,16,15,6.616115570068359e-06,3451
Draw,0,False,16,16,4.6193599700927734e-06,3452
Draw,0,False,16,16,4.76837158203125e-06,3453
Draw,0,False,16,16,4.291534423828125e-06,3454
Draw,0,False,16,16,4.351139068603516e-06,3455
0,0,True,7,16,4.470348358154297e-06,3456
1,1,True,14,15,5.41550772530692e-06,3457
1,1,True,16,15,4.649162292480469e-06,3458
Draw,0,False,16,16,4.589557647705078e-06,3459
0,0,True,15,16,6.467103958129883e-06,3460
0,0,True,13,16,4.46183340890067e-06,3461
1,1,True,8,15,6.020069122314453e-06,3462
1,1,True,16,15,5.066394805908203e-06,3463
1,1,True,16,15,5.185604095458984e-06,3464
0,0,True,15,16,4.172325134277344e-06,3465
1,1,True,8,15,5.245208740234375e-06,3466
1,1,True,8,15,5.0067901611328125e-06,3467
1,1,True,16,15,6.854534149169922e-06,3468
1,1,True,16,15,6.16908073425293e-06,3469
Draw,0,False,16,16,4.798173904418945e-06,3470
0,0,True,7,16,4.589557647705078e-06,3471
1,1,True,8,15,1.1026859283447266e-05,3472
1,1,True,12,15,4.927317301432292e-06,3473
1,1,True,8,15,4.76837158203125e-06,3474
0,0,True,15,16,4.76837158203125e-06,3475
Draw,1,False,16,15,6.496906280517578e-06,3476
0,0,True,7,16,5.0067901611328125e-06,3477
0,0,True,7,16,4.76837158203125e-06,3478
0,0,True,7,16,4.708766937255859e-06,3479
1,1,True,16,15,4.76837158203125e-06,3480
1,1,True,14,15,6.130763462611607e-06,3481
0,0,True,7,16,4.708766937255859e-06,3482
1,1,True,12,15,4.609425862630208e-06,3483
1,1,True,16,15,5.0067901611328125e-06,3484
0,0,True,15,16,5.900859832763672e-06,3485
Draw,0,False,16,16,4.410743713378906e-06,3486
0,0,True,7,16,4.589557647705078e-06,3487
Draw,0,False,16,16,4.798173904418945e-06,3488
0,0,True,15,16,4.6193599700927734e-06,3489
Draw,1,False,16,15,6.4373016357421875e-06,3490
Draw,0,False,16,16,4.827976226806641e-06,3491
0,0,True,15,16,4.351139068603516e-06,3492
1,1,True,12,15,4.967053731282552e-06,3493
1,1,True,8,15,5.0067901611328125e-06,3494
0,0,True,7,16,4.589557647705078e-06,3495
1,1,True,16,15,4.708766937255859e-06,3496
1,1,True,8,15,5.543231964111328e-06,3497
0,0,True,15,16,4.32133674621582e-06,3498
Draw,1,False,16,15,5.0961971282958984e-06,3499
1,1,True,16,15,4.857778549194336e-06,3500
1,1,True,8,15,5.0067901611328125e-06,3501
0,0,True,7,16,4.231929779052734e-06,3502
1,1,True,16,15,4.5299530029296875e-06,3503
0,0,True,15,16,4.76837158203125e-06,3504
1,1,True,16,15,5.066394805908203e-06,3505
1,1,True,14,15,4.938670567103795e-06,3506
0,0,True,15,16,5.513429641723633e-06,3507
0,0,True,7,16,4.649162292480469e-06,3508
1,1,True,16,15,5.125999450683594e-06,3509
Draw,0,False,16,16,5.036592483520508e-06,3510
Draw,1,False,16,15,5.304813385009766e-06,3511
0,0,True,15,16,4.351139068603516e-06,3512
Draw,0,False,16,16,4.559755325317383e-06,3513
1,1,True,16,15,4.559755325317383e-06,3514
1,1,True,16,15,5.036592483520508e-06,3515
1,1,True,16,15,6.16908073425293e-06,3516
1,1,True,14,15,4.938670567103795e-06,3517
1,1,True,16,15,4.410743713378906e-06,3518
0,0,True,15,16,9.298324584960938e-06,3519
1,1,True,16,15,4.76837158203125e-06,3520
1,1,True,16,15,4.798173904418945e-06,3521
1,1,True,16,15,4.172325134277344e-06,3522
0,0,True,7,16,4.947185516357422e-06,3523
0,0,True,7,16,4.0531158447265625e-06,3524
Draw,1,False,16,15,4.112720489501953e-06,3525
Draw,0,False,16,16,4.500150680541992e-06,3526
0,0,True,7,16,4.410743713378906e-06,3527
1,1,True,16,15,5.066394805908203e-06,3528
Draw,0,False,16,16,4.827976226806641e-06,3529
0,0,True,13,16,4.802431379045759e-06,3530
0,0,True,15,16,4.410743713378906e-06,3531
Draw,1,False,16,15,4.589557647705078e-06,3532
0,0,True,13,16,3.984996250697545e-06,3533
Draw,1,False,16,15,4.76837158203125e-06,3534
1,1,True,8,15,5.066394805908203e-06,3535
1,1,True,16,15,4.887580871582031e-06,3536
1,1,True,14,15,5.177089146205357e-06,3537
0,0,True,13,16,4.359654017857143e-06,3538
0,0,True,7,16,6.973743438720703e-06,3539
1,1,True,16,15,4.380941390991211e-06,3540
Draw,1,False,16,15,4.798173904418945e-06,3541
1,1,True,16,15,4.649162292480469e-06,3542
0,0,True,7,16,4.827976226806641e-06,3543
1,1,True,12,15,4.808108011881511e-06,3544
Draw,0,False,16,16,4.5299530029296875e-06,3545
Draw,1,False,16,15,4.976987838745117e-06,3546
1,1,True,8,15,4.708766937255859e-06,3547
0,0,True,15,16,4.32133674621582e-06,3548
1,1,True,8,15,4.887580871582031e-06,3549
1,1,True,16,15,5.036592483520508e-06,3550
Draw,0,False,16,16,5.334615707397461e-06,3551
0,0,True,15,16,4.589557647705078e-06,3552
0,0,True,7,16,4.172325134277344e-06,3553
1,1,True,16,15,4.231929779052734e-06,3554
0,0,True,7,16,4.0531158447265625e-06,3555
1,1,True,16,15,4.76837158203125e-06,3556
Draw,0,False,16,16,4.559755325317383e-06,3557
1,1,True,16,15,4.470348358154297e-06,3558
0,0,True,7,16,4.172325134277344e-06,3559
1,1,True,8,15,4.649162292480469e-06,3560
1,1,True,8,15,4.231929779052734e-06,3561
1,1,True,16,15,4.976987838745117e-06,3562
0,0,True,13,16,4.325594220842634e-06,3563
1,1,True,8,15,4.410743713378906e-06,3564
1,1,True,16,15,4.76837158203125e-06,3565
1,1,True,16,15,5.9604644775390625e-06,3566
1,1,True,16,15,4.76837158203125e-06,3567
1,1,True,14,15,5.892344883510045e-06,3568
1,1,True,16,15,4.887580871582031e-06,3569
1,1,True,16,15,4.887580871582031e-06,3570
1,1,True,14,15,4.700251988002232e-06,3571
1,1,True,16,15,5.8710575103759766e-06,3572
0,0,True,7,16,4.5299530029296875e-06,3573
1,1,True,16,15,4.112720489501953e-06,3574
1,1,True,12,15,8.62280527750651e-06,3575
1,1,True,16,15,4.32133674621582e-06,3576
1,1,True,16,15,4.827976226806641e-06,3577
1,1,True,12,15,5.125999450683594e-06,3578
1,1,True,16,15,4.76837158203125e-06,3579
0,0,True,7,16,4.172325134277344e-06,3580
0,0,True,15,16,4.202127456665039e-06,3581
0,0,True,15,16,4.172325134277344e-06,3582
0,0,True,15,16,4.678964614868164e-06,3583
0,0,True,7,16,4.649162292480469e-06,3584
Draw,0,False,16,16,4.708766937255859e-06,3585
1,1,True,8,15,4.172325134277344e-06,3586
0,0,True,13,16,4.5299530029296875e-06,3587
1,1,True,16,15,4.738569259643555e-06,3588
Draw,0,False,16,16,4.708766937255859e-06,3589
1,1,True,8,15,4.5299530029296875e-06,3590
Draw,0,False,16,16,4.470348358154297e-06,3591
1,1,True,14,15,4.734311785016741e-06,3592
1,1,True,12,15,4.728635152180989e-06,3593
1,1,True,14,15,5.108969552176339e-06,3594
0,0,True,7,16,4.351139068603516e-06,3595
0,0,True,15,16,4.470348358154297e-06,3596
0,0,True,7,16,3.933906555175781e-06,3597
1,1,True,12,15,4.331270853678386e-06,3598
1,1,True,8,15,4.589557647705078e-06,3599
1,1,True,8,15,4.351139068603516e-06,3600
0,0,True,13,16,4.155295235770089e-06,3601
1,1,True,16,15,4.947185516357422e-06,3602
1,1,True,16,15,4.649162292480469e-06,3603
1,1,True,16,15,4.708766937255859e-06,3604
0,0,True,15,16,4.0531158447265625e-06,3605
0,0,True,7,16,4.470348358154297e-06,3606
0,0,True,15,16,6.467103958129883e-06,3607
0,0,True,15,16,5.066394805908203e-06,3608
1,1,True,16,15,4.5299530029296875e-06,3609
1,1,True,16,15,4.9173831939697266e-06,3610
1,1,True,16,15,4.6193599700927734e-06,3611
0,0,True,11,16,4.609425862630208e-06,3612
0,0,True,15,16,7.659196853637695e-06,3613
1,1,True,16,15,4.76837158203125e-06,3614
1,1,True,16,15,5.900859832763672e-06,3615
0,0,True,7,16,4.470348358154297e-06,3616
Draw,1,False,16,15,6.0498714447021484e-06,3617
1,1,True,16,15,4.678964614868164e-06,3618
1,1,True,16,15,4.798173904418945e-06,3619
Draw,0,False,16,16,4.589557647705078e-06,3620
1,1,True,8,15,4.827976226806641e-06,3621
1,1,True,16,15,4.351139068603516e-06,3622
1,1,True,16,15,4.887580871582031e-06,3623
Draw,0,False,16,16,4.351139068603516e-06,3624
1,1,True,16,15,4.798173904418945e-06,3625
1,1,True,16,15,4.410743713378906e-06,3626
Draw,0,False,16,16,4.708766937255859e-06,3627
1,1,True,16,15,4.559755325317383e-06,3628
0,0,True,7,16,4.0531158447265625e-06,3629
1,1,True,16,15,5.125999450683594e-06,3630
0,0,True,15,16,4.380941390991211e-06,3631
1,1,True,8,15,4.76837158203125e-06,3632
1,1,True,16,15,4.5299530029296875e-06,3633
1,1,True,16,15,4.76837158203125e-06,3634
Draw,0,False,16,16,4.4405460357666016e-06,3635
Draw,1,False,16,15,4.559755325317383e-06,3636
0,0,True,15,16,5.841255187988281e-06,3637
Draw,1,False,16,15,4.589557647705078e-06,3638
1,1,True,16,15,4.649162292480469e-06,3639
0,0,True,7,16,5.662441253662109e-06,3640
1,1,True,16,15,1.329183578491211e-05,3641
Draw,1,False,16,15,4.559755325317383e-06,3642
Draw,1,False,16,15,3.993511199951172e-06,3643
0,0,True,15,16,4.500150680541992e-06,3644
1,1,True,16,15,5.0067901611328125e-06,3645
1,1,True,16,15,4.500150680541992e-06,3646
0,0,True,7,16,4.76837158203125e-06,3647
1,1,True,14,15,6.948198590959821e-06,3648
0,0,True,7,16,4.172325134277344e-06,3649
1,1,True,14,15,5.177089146205357e-06,3650
0,0,True,15,16,4.291534423828125e-06,3651
1,1,True,8,15,4.947185516357422e-06,3652
0,0,True,7,16,4.112720489501953e-06,3653
1,1,True,16,15,4.6193599700927734e-06,3654
0,0,True,7,16,4.470348358154297e-06,3655
0,0,True,15,16,4.1425228118896484e-06,3656
1,1,True,16,15,7.778406143188477e-06,3657
1,1,True,16,15,4.589557647705078e-06,3658
1,1,True,16,15,5.453824996948242e-06,3659
1,1,True,16,15,4.351139068603516e-06,3660
0,0,True,7,16,4.291534423828125e-06,3661
0,0,True,15,16,4.351139068603516e-06,3662
1,1,True,16,15,4.76837158203125e-06,3663
Draw,0,False,16,16,4.6193599700927734e-06,3664
0,0,True,15,16,3.993511199951172e-06,3665
1,1,True,16,15,4.947185516357422e-06,3666
1,1,True,16,15,5.125999450683594e-06,3667
Draw,0,False,16,16,4.9173831939697266e-06,3668
Draw,0,False,16,16,4.26173210144043e-06,3669
0,0,True,7,16,4.291534423828125e-06,3670
0,0,True,7,16,4.231929779052734e-06,3671
1,1,True,16,15,4.798173904418945e-06,3672
1,1,True,16,15,6.020069122314453e-06,3673
0,0,True,7,16,4.470348358154297e-06,3674
1,1,True,12,15,9.139378865559896e-06,3675
0,0,True,7,16,5.841255187988281e-06,3676
1,1,True,16,15,5.781650543212891e-06,3677
1,1,True,16,15,1.4007091522216797e-05,3678
0,0,True,7,16,5.125999450683594e-06,3679
0,0,True,7,16,4.887580871582031e-06,3680
0,0,True,7,16,5.185604095458984e-06,3681
0,0,True,7,16,5.662441253662109e-06,3682
0,0,True,11,16,5.841255187988281e-06,3683
Draw,0,False,16,16,5.3942203521728516e-06,3684
0,0,True,7,16,5.185604095458984e-06,3685
1,1,True,16,15,7.62939453125e-06,3686
0,0,True,7,16,4.5299530029296875e-06,3687
Draw,1,False,16,15,5.751848220825195e-06,3688
0,0,True,15,16,5.9604644775390625e-06,3689
1,1,True,16,15,1.3828277587890625e-05,3690
0,0,True,7,16,5.781650543212891e-06,3691
1,1,True,14,15,5.177089146205357e-06,3692
1,1,True,16,15,6.288290023803711e-06,3693
Draw,1,False,16,15,5.185604095458984e-06,3694
1,1,True,8,15,6.735324859619141e-06,3695
Draw,0,False,16,16,5.304813385009766e-06,3696
1,1,True,12,15,1.0371208190917969e-05,3697
0,0,True,7,16,6.67572021484375e-06,3698
1,1,True,16,15,6.943941116333008e-06,3699
0,0,True,7,16,7.927417755126953e-06,3700
Draw,0,False,16,16,5.245208740234375e-06,3701
Draw,0,False,16,16,4.023313522338867e-06,3702
