start_number,winner,minimax_player,minimax_bot_wins,turns,max_depth,avg_minimax_time,game_number
15,0,0,True,7,15,0.0001857280731201172,8570
25,1,1,True,6,12,9.377797444661458e-05,8571
26,1,1,True,6,13,0.00010315577189127605,8572
18,0,0,True,9,18,0.00029573440551757815,8573
26,0,0,True,13,26,0.0006698880876813616,8574
26,0,0,True,7,26,0.0006738901138305664,8575
17,1,1,True,6,16,0.00018580754597981772,8576
26,1,1,True,8,25,0.0005820989608764648,8577
18,1,1,True,8,9,5.036592483520508e-05,8578
29,1,1,True,8,14,0.00015544891357421875,8579
20,1,1,True,6,10,6.0558319091796875e-05,8580
28,1,1,True,8,27,0.0007446408271789551,8581
23,0,0,True,7,23,0.0007061958312988281,8582
18,1,1,True,6,9,4.879633585611979e-05,8583
22,1,1,True,6,21,0.0004107157389322917,8584
29,0,0,True,7,29,0.0008766651153564453,8585
17,0,0,True,7,17,0.00017571449279785156,8586
15,1,1,True,8,14,0.00016379356384277344,8587
26,1,0,False,14,26,0.0008295944758823939,8588
29,0,1,False,7,14,0.0001418590545654297,8589
30,1,1,True,8,15,0.00018548965454101562,8590
27,1,1,True,6,13,0.00010323524475097656,8591
19,0,0,True,7,19,0.000379025936126709,8592
24,1,1,True,8,23,0.00044345855712890625,8593
28,1,1,True,8,14,0.0001614689826965332,8594
18,1,1,True,8,9,5.513429641723633e-05,8595
24,1,1,True,6,12,8.932749430338542e-05,8596
17,0,0,True,5,17,0.00021727879842122397,8597
21,0,0,True,9,21,0.0002735137939453125,8598
21,0,0,True,5,21,0.00040404001871744793,8599
23,1,1,True,10,11,0.00010075569152832032,8600
27,0,0,True,9,27,0.0010010242462158204,8601
17,0,0,True,5,17,0.00021235148111979166,8602
22,1,1,True,10,11,7.715225219726563e-05,8603
17,0,0,True,7,17,0.00018072128295898438,8604
28,1,1,True,8,27,0.0008080601692199707,8605
23,1,1,True,10,11,7.724761962890625e-05,8606
20,1,1,True,6,10,6.047884623209635e-05,8607
17,0,0,True,7,17,0.00017321109771728516,8608
23,0,0,True,7,23,0.000708162784576416,8609
28,0,0,True,7,28,0.0008676648139953613,8610
15,0,0,True,7,15,0.00019788742065429688,8611
19,0,1,False,9,18,0.0002211928367614746,8612
23,0,0,True,9,23,0.0005932331085205078,8613
29,0,0,True,7,29,0.0008904337882995605,8614
15,0,1,False,7,14,0.0001418590545654297,8615
21,0,0,True,7,21,0.0003394484519958496,8616
20,0,0,True,5,20,0.00037741661071777344,8617
25,1,1,True,6,12,9.576479593912761e-05,8618
15,0,0,True,7,15,0.00018548965454101562,8619
21,1,1,True,10,20,0.00024814605712890624,8620
21,0,0,True,5,21,0.0003993511199951172,8621
21,0,1,False,9,10,7.516145706176758e-05,8622
15,1,1,True,8,14,0.00015270709991455078,8623
20,1,1,True,10,19,0.00021004676818847656,8624
28,1,1,True,8,27,0.0007404685020446777,8625
27,1,1,True,6,13,0.00010538101196289062,8626
22,1,1,True,10,21,0.0002781391143798828,8627
23,0,0,True,7,23,0.0007044076919555664,8628
17,1,1,True,6,16,0.0001892248789469401,8629
26,1,1,True,6,13,0.00011444091796875,8630
20,1,1,True,6,10,6.0399373372395836e-05,8631
19,1,1,True,10,18,0.00018105506896972656,8632
15,1,1,True,6,7,2.8133392333984375e-05,8633
22,0,0,True,7,22,0.000607907772064209,8634
26,1,1,True,6,13,0.00011340777079264323,8635
27,1,1,True,6,13,0.00011459986368815105,8636
22,0,0,True,7,22,0.000598907470703125,8637
22,0,0,True,11,22,0.00028435389200846356,8638
30,0,0,True,9,30,0.0014185428619384766,8639
29,0,0,True,7,29,0.000935673713684082,8640
28,1,1,True,8,27,0.0007407665252685547,8641
16,1,1,True,8,15,0.00012677907943725586,8642
30,1,1,True,8,15,0.00013941526412963867,8643
20,0,0,True,5,20,0.0003502368927001953,8644
29,0,0,True,7,29,0.0008670687675476074,8645
28,1,1,True,8,14,0.00015366077423095703,8646
27,0,0,True,11,27,0.001077413558959961,8647
23,1,1,True,12,22,0.00043070316314697266,8648
23,0,0,True,7,23,0.0004450678825378418,8649
27,0,0,True,7,27,0.0007351040840148926,8650
21,0,0,True,5,21,0.00040801366170247394,8651
29,0,0,True,7,29,0.000924229621887207,8652
26,1,1,True,6,13,0.00011245409647623698,8653
26,1,1,True,6,13,0.00011014938354492188,8654
21,0,0,True,5,21,0.0004010200500488281,8655
22,1,1,True,8,11,8.33272933959961e-05,8656
19,1,1,True,8,9,4.988908767700195e-05,8657
23,1,1,True,10,11,7.905960083007813e-05,8658
28,1,1,True,8,27,0.0007541179656982422,8659
30,0,0,True,9,30,0.001476430892944336,8660
29,0,0,True,7,29,0.0009493827819824219,8661
26,1,1,True,14,25,0.0007187298366001674,8662
20,0,0,True,7,20,0.00029581785202026367,8663
22,1,1,True,6,21,0.0004042784372965495,8664
29,0,0,True,7,29,0.000932157039642334,8665
20,1,1,True,6,10,6.341934204101562e-05,8666
21,0,0,True,5,21,0.00041254361470540363,8667
28,0,0,True,7,28,0.0007880926132202148,8668
26,1,1,True,8,25,0.0005856156349182129,8669
30,1,0,False,8,30,0.0010635852813720703,8670
15,0,0,True,7,15,0.0001906752586364746,8671
18,1,1,True,8,17,0.00017315149307250977,8672
29,0,0,True,7,29,0.00092315673828125,8673
15,1,1,True,6,7,2.853075663248698e-05,8674
16,0,0,True,7,16,0.00016176700592041016,8675
16,1,1,True,6,8,3.679593404134115e-05,8676
26,1,1,True,8,25,0.0005792975425720215,8677
26,1,1,True,6,13,0.00010959307352701823,8678
26,1,1,True,8,25,0.0005823373794555664,8679
30,1,1,True,8,15,0.00018996000289916992,8680
20,0,0,True,5,20,0.00034960110982259113,8681
18,0,0,True,9,18,0.0002685070037841797,8682
28,0,0,True,7,28,0.0007763504981994629,8683
23,0,0,True,9,23,0.0005731582641601562,8684
18,0,0,True,9,18,0.00026645660400390623,8685
30,0,0,True,9,30,0.0013841629028320313,8686
24,0,0,True,7,24,0.0005235075950622559,8687
21,1,1,True,10,20,0.0002407073974609375,8688
23,0,0,True,9,23,0.0003734588623046875,8689
21,1,1,True,6,10,6.254514058430989e-05,8690
18,1,1,True,6,17,0.0002167224884033203,8691
23,0,0,True,7,23,0.0006856322288513184,8692
25,0,0,True,7,25,0.0005741119384765625,8693
24,1,1,True,8,23,0.00044292211532592773,8694
16,0,0,True,5,16,0.0001835028330485026,8695
25,1,1,True,6,12,9.226799011230469e-05,8696
16,1,1,True,6,8,3.639856974283854e-05,8697
15,1,1,True,8,14,0.00016158819198608398,8698
25,1,1,True,6,12,8.551279703776042e-05,8699
16,0,0,True,7,16,0.0001571178436279297,8700
23,0,0,True,7,23,0.00044459104537963867,8701
20,1,1,True,8,19,0.00037932395935058594,8702
24,1,1,True,8,23,0.0006904006004333496,8703
20,1,1,True,10,19,0.000220489501953125,8704
17,1,1,True,6,16,0.00018421808878580728,8705
17,1,1,True,6,16,0.00018175443013509115,8706
27,0,0,True,11,27,0.001256108283996582,8707
15,0,0,True,7,15,0.00012940168380737305,8708
27,0,0,True,7,27,0.0007439851760864258,8709
15,1,1,True,6,7,2.8133392333984375e-05,8710
19,0,0,True,9,19,0.00021452903747558593,8711
15,0,0,True,7,15,0.0001850724220275879,8712
17,1,1,True,8,16,0.00015401840209960938,8713
27,0,0,True,9,27,0.0010072708129882813,8714
26,0,0,True,13,26,0.0009507792336600167,8715
30,1,1,True,8,15,0.00013375282287597656,8716
27,1,1,True,8,26,0.0006654858589172363,8717
26,1,1,True,6,13,0.00012795130411783853,8718
20,1,1,True,10,10,7.567405700683593e-05,8719
29,0,0,True,7,29,0.0009278059005737305,8720
30,0,0,True,9,30,0.0013839244842529298,8721
19,1,1,True,10,18,0.00018329620361328124,8722
29,0,0,True,7,29,0.0009253025054931641,8723
25,0,0,True,11,25,0.0006796916325887045,8724
27,1,1,True,6,13,0.00010339419047037761,8725
30,1,1,True,8,29,0.0009388327598571777,8726
28,0,0,True,7,28,0.0007812976837158203,8727
19,1,1,True,6,9,4.863739013671875e-05,8728
17,0,0,True,7,17,0.00020039081573486328,8729
20,0,0,True,5,20,0.00037439664204915363,8730
24,1,1,True,8,23,0.0008088946342468262,8731
24,1,1,True,6,12,0.00011595090230305989,8732
25,1,1,True,6,12,0.00013343493143717447,8733
28,0,0,True,7,28,0.0011620521545410156,8734
19,1,1,True,6,9,7.184346516927083e-05,8735
16,0,0,True,7,16,0.00021964311599731445,8736
15,1,1,True,6,7,4.0372212727864586e-05,8737
20,0,1,False,9,10,0.00010573863983154297,8738
19,0,0,True,9,19,0.00045795440673828124,8739
29,1,1,True,8,28,0.001182854175567627,8740
19,0,0,True,9,19,0.0003204345703125,8741
16,0,0,True,7,16,0.00021314620971679688,8742
19,0,0,True,9,19,0.00030026435852050783,8743
19,0,0,True,9,19,0.00029687881469726564,8744
24,0,0,True,9,24,0.0006066799163818359,8745
21,0,0,True,5,21,0.0005815029144287109,8746
18,0,0,True,9,18,0.00025272369384765625,8747
23,1,1,True,6,11,0.00012254714965820312,8748
19,1,1,True,10,18,0.0003692626953125,8749
20,0,0,True,9,20,0.0003176689147949219,8750
18,1,1,True,6,9,6.850560506184895e-05,8751
22,1,1,True,6,11,0.00011189778645833333,8752
23,0,0,True,7,23,0.0008102059364318848,8753
22,1,1,True,8,11,9.244680404663086e-05,8754
28,0,0,True,7,28,0.0007767677307128906,8755
18,1,1,True,8,9,5.0127506256103516e-05,8756
24,1,1,True,12,23,0.0006154775619506836,8757
22,1,1,True,6,11,7.573763529459636e-05,8758
22,0,0,True,9,22,0.0005059719085693359,8759
18,0,0,True,9,18,0.0002712726593017578,8760
29,0,0,True,7,29,0.0009384751319885254,8761
16,0,0,True,7,16,0.0001577138900756836,8762
18,1,1,True,8,9,5.358457565307617e-05,8763
20,1,1,True,10,19,0.00021157264709472656,8764
16,1,1,True,8,15,0.00013428926467895508,8765
28,0,0,True,7,28,0.0008034706115722656,8766
29,0,0,True,7,29,0.0009105205535888672,8767
25,0,0,True,7,25,0.0005868673324584961,8768
16,1,1,True,8,8,4.2438507080078125e-05,8769
27,0,0,True,7,27,0.0007391571998596191,8770
20,0,0,True,5,20,0.0003475348154703776,8771
22,1,1,True,10,11,8.234977722167968e-05,8772
24,0,0,True,9,24,0.0006730556488037109,8773
17,1,1,True,6,16,0.00018413861592610678,8774
20,0,0,True,5,20,0.0003517468770345052,8775
20,1,1,True,6,10,6.031990051269531e-05,8776
19,0,0,True,9,19,0.00021505355834960938,8777
29,0,0,True,7,29,0.0008770227432250977,8778
27,0,0,True,9,27,0.0009968280792236328,8779
23,1,1,True,10,22,0.00032520294189453125,8780
29,1,1,True,8,28,0.0008422136306762695,8781
24,1,1,True,6,12,9.282430013020833e-05,8782
18,0,0,True,7,18,0.00021135807037353516,8783
24,0,0,True,13,24,0.0006241798400878906,8784
28,0,0,True,7,28,0.0008472204208374023,8785
28,0,0,True,7,28,0.0008495450019836426,8786
21,0,0,True,5,21,0.00040268898010253906,8787
23,0,0,True,9,23,0.0005853652954101562,8788
19,1,1,True,10,18,0.00026645660400390623,8789
17,0,0,True,7,17,0.0001741647720336914,8790
19,0,0,True,7,19,0.0002490878105163574,8791
19,1,1,True,10,18,0.0002680301666259766,8792
29,0,0,True,7,29,0.0008684396743774414,8793
29,0,1,False,7,14,0.0001385211944580078,8794
22,0,0,True,7,22,0.0003821849822998047,8795
26,1,1,True,6,13,0.00010251998901367188,8796
16,0,1,False,7,8,5.0067901611328125e-05,8797
22,1,1,True,6,21,0.0004123846689860026,8798
29,1,1,True,8,14,0.00016051530838012695,8799
15,1,1,True,8,14,0.00011110305786132812,8800
17,0,0,True,7,17,0.0001780986785888672,8801
28,0,0,True,7,28,0.0008428692817687988,8802
30,0,0,True,9,30,0.0014416694641113282,8803
27,0,0,True,7,27,0.0008001327514648438,8804
25,0,0,True,13,25,0.0007531642913818359,8805
20,0,0,True,7,20,0.00030094385147094727,8806
28,1,1,True,8,14,0.00016862154006958008,8807
20,1,1,True,8,19,0.000376284122467041,8808
16,1,1,True,8,8,4.2498111724853516e-05,8809
28,1,1,True,8,14,0.00011080503463745117,8810
21,1,1,True,8,10,6.532669067382812e-05,8811
25,0,0,True,7,25,0.0005858540534973145,8812
26,0,0,True,7,26,0.0006579160690307617,8813
30,0,0,True,9,30,0.0008901119232177735,8814
25,1,1,True,10,24,0.00042748451232910156,8815
16,1,1,True,8,15,0.0001850128173828125,8816
27,1,1,True,6,13,0.0001098314921061198,8817
20,1,1,True,8,19,0.00025272369384765625,8818
30,1,1,True,8,15,0.00013405084609985352,8819
21,0,0,True,5,21,0.00040086110432942707,8820
30,0,0,True,9,30,0.0014069080352783203,8821
17,0,0,True,5,17,0.00021568934122721353,8822
30,0,0,True,9,30,0.0013953208923339843,8823
23,0,0,True,9,23,0.0003780841827392578,8824
19,0,0,True,7,19,0.0002524852752685547,8825
16,1,1,True,8,8,4.565715789794922e-05,8826
24,0,0,True,7,24,0.000509798526763916,8827
22,1,1,True,6,21,0.00041373570760091144,8828
22,0,0,True,7,22,0.00039130449295043945,8829
16,0,0,True,5,16,0.00018525123596191406,8830
29,1,1,True,8,28,0.0008041262626647949,8831
20,0,0,True,5,20,0.00035071372985839844,8832
30,0,0,True,9,30,0.0014517784118652343,8833
24,1,1,True,6,12,9.584426879882812e-05,8834
21,1,1,True,10,20,0.0002464771270751953,8835
27,1,1,True,6,13,0.00010927518208821614,8836
19,0,0,True,9,19,0.0003178119659423828,8837
23,0,0,True,11,23,0.000337521235148112,8838
27,0,0,True,9,27,0.00104522705078125,8839
18,1,0,False,8,18,0.00022202730178833008,8840
20,0,0,True,5,20,0.00034960110982259113,8841
17,1,1,True,8,16,0.0001575946807861328,8842
24,0,0,True,9,24,0.0004290103912353516,8843
27,1,1,True,6,13,0.00011285146077473958,8844
26,0,0,True,7,26,0.0006567835807800293,8845
21,1,1,True,6,20,0.0003502368927001953,8846
29,0,0,True,7,29,0.0009281635284423828,8847
27,1,1,True,6,13,0.00011316935221354167,8848
27,1,1,True,16,26,0.000726550817489624,8849
19,0,0,True,7,19,0.00025451183319091797,8850
28,1,1,True,8,14,0.00015813112258911133,8851
25,1,1,True,10,24,0.00042543411254882815,8852
16,1,1,True,8,15,0.00019276142120361328,8853
20,1,1,True,8,10,6.747245788574219e-05,8854
18,1,1,True,6,9,4.847844441731771e-05,8855
23,1,1,True,6,11,7.557868957519531e-05,8856
22,0,0,True,11,22,0.00043543179829915363,8857
30,0,0,True,9,30,0.0014923095703125,8858
21,1,1,True,6,20,0.0003657341003417969,8859
16,1,1,True,8,15,0.00012928247451782227,8860
21,1,1,True,6,10,6.06377919514974e-05,8861
15,1,1,True,8,14,0.0001614093780517578,8862
22,1,1,True,6,11,7.581710815429688e-05,8863
18,1,1,True,8,9,5.0067901611328125e-05,8864
29,1,1,True,8,28,0.0007853507995605469,8865
29,0,0,True,7,29,0.0008838772773742676,8866
18,0,0,True,7,18,0.0003222227096557617,8867
26,0,0,True,13,26,0.0008098738534109933,8868
28,1,1,True,8,27,0.0009890198707580566,8869
16,1,1,True,6,8,4.824002583821615e-05,8870
15,0,0,True,7,15,0.00019550323486328125,8871
29,0,0,True,7,29,0.0009379386901855469,8872
16,0,1,False,7,8,6.000200907389323e-05,8873
21,1,1,True,6,10,6.341934204101562e-05,8874
20,0,0,True,5,20,0.00035762786865234375,8875
20,0,0,True,5,20,0.0003532568613688151,8876
18,1,0,False,8,18,0.0002211928367614746,8877
23,1,1,True,6,11,8.058547973632812e-05,8878
25,0,0,True,9,25,0.0007820606231689453,8879
23,0,0,True,7,23,0.0004825592041015625,8880
17,0,0,True,7,17,0.00019818544387817383,8881
26,1,1,True,8,25,0.0005888938903808594,8882
29,1,1,True,8,28,0.0008606910705566406,8883
20,0,0,True,5,20,0.0003685951232910156,8884
27,1,1,True,8,26,0.0006666779518127441,8885
25,0,0,True,13,25,0.0007215908595493861,8886
24,0,0,True,11,24,0.0007331371307373047,8887
15,1,1,True,6,7,3.4968058268229164e-05,8888
27,0,0,True,7,27,0.000737607479095459,8889
24,1,1,True,8,23,0.0006969571113586426,8890
15,0,1,False,7,14,0.00014106432596842447,8891
20,1,1,True,10,19,0.00021395683288574218,8892
17,0,0,True,7,17,0.0001800060272216797,8893
29,0,0,True,7,29,0.0009416937828063965,8894
22,1,1,True,6,21,0.00040459632873535156,8895
16,0,0,True,5,16,0.0001819133758544922,8896
17,0,0,True,7,17,0.00017958879470825195,8897
17,1,1,True,6,8,3.647804260253906e-05,8898
16,0,1,False,7,8,5.284945170084635e-05,8899
27,1,1,True,8,26,0.0006490945816040039,8900
27,1,1,True,16,26,0.0008643567562103271,8901
16,0,0,True,5,16,0.00018509229024251303,8902
19,1,1,True,10,18,0.000180816650390625,8903
16,0,0,True,5,16,0.0001815160115559896,8904
19,1,1,True,8,9,5.167722702026367e-05,8905
29,0,0,True,7,29,0.0008724331855773926,8906
29,1,1,True,8,14,0.00016033649444580078,8907
24,0,0,True,9,24,0.0004269599914550781,8908
24,0,0,True,7,24,0.0005180835723876953,8909
24,0,0,True,9,24,0.0006758689880371094,8910
30,0,0,True,9,30,0.0009068489074707031,8911
20,0,0,True,9,20,0.0002469062805175781,8912
24,1,1,True,8,23,0.00044280290603637695,8913
23,0,0,True,7,23,0.000451505184173584,8914
30,0,0,True,9,30,0.0014892101287841796,8915
25,1,1,True,8,24,0.0005112290382385254,8916
15,1,1,True,6,7,3.520647684733073e-05,8917
25,0,0,True,13,25,0.0005779947553362165,8918
18,0,0,True,7,18,0.0002174973487854004,8919
28,0,0,True,7,28,0.0007838010787963867,8920
15,0,0,True,7,15,0.00019049644470214844,8921
18,0,0,True,9,18,0.00026974678039550783,8922
29,0,0,True,7,29,0.0008637905120849609,8923
21,1,1,True,8,10,6.55055046081543e-05,8924
28,1,1,True,10,27,0.0010272502899169923,8925
22,0,0,True,11,22,0.00043710072835286457,8926
23,1,1,True,8,22,0.0006148815155029297,8927
27,0,0,True,9,27,0.0009906768798828125,8928
21,0,0,True,7,21,0.0003300905227661133,8929
16,0,0,True,5,16,0.0001850128173828125,8930
29,0,0,True,7,29,0.0010043978691101074,8931
27,1,1,True,6,13,0.00010315577189127605,8932
28,0,0,True,7,28,0.0008363723754882812,8933
22,0,0,True,9,22,0.0005042076110839844,8934
16,0,0,True,7,16,0.00015747547149658203,8935
29,0,0,True,7,29,0.0009344220161437988,8936
27,1,1,True,6,13,0.00011030832926432292,8937
29,1,1,True,8,14,0.0001557469367980957,8938
18,0,0,True,7,18,0.0003191232681274414,8939
22,0,0,True,11,22,0.0004424254099527995,8940
21,0,0,True,5,21,0.00041023890177408856,8941
23,1,1,True,10,11,8.597373962402344e-05,8942
23,0,0,True,11,23,0.0003579854965209961,8943
20,0,0,True,7,20,0.0002892613410949707,8944
25,0,0,True,7,25,0.0005843639373779297,8945
17,0,0,True,7,17,0.00018030405044555664,8946
18,0,0,True,7,18,0.0002117156982421875,8947
25,1,1,True,6,12,9.298324584960938e-05,8948
15,0,0,True,7,15,0.0001531839370727539,8949
26,0,0,True,9,26,0.0009461879730224609,8950
20,0,0,True,5,20,0.00038250287373860675,8951
20,0,0,True,9,20,0.00025873184204101564,8952
27,0,0,True,15,27,0.0009671151638031006,8953
20,0,0,True,5,20,0.0003554821014404297,8954
21,1,1,True,6,20,0.0003505547841389974,8955
28,1,1,True,8,27,0.0007506608963012695,8956
21,1,1,True,10,10,6.365776062011719e-05,8957
27,1,1,True,6,13,0.00010180473327636719,8958
21,0,0,True,5,21,0.00043924649556477863,8959
16,0,0,True,5,16,0.00018246968587239584,8960
29,1,1,True,8,14,0.00011527538299560547,8961
17,0,0,True,7,17,0.00018143653869628906,8962
16,0,1,False,7,8,5.0226847330729164e-05,8963
30,0,0,True,9,30,0.0008654594421386719,8964
21,0,0,True,7,21,0.00034183263778686523,8965
18,0,0,True,7,18,0.00034695863723754883,8966
16,1,1,True,8,15,0.00019156932830810547,8967
23,1,1,True,8,22,0.0006148815155029297,8968
21,0,1,False,9,10,8.481740951538086e-05,8969
25,1,1,True,6,12,8.543332417805989e-05,8970
18,0,0,True,7,18,0.0003306269645690918,8971
28,0,0,True,7,28,0.0008420944213867188,8972
19,0,0,True,9,19,0.000218963623046875,8973
20,1,1,True,8,19,0.00026297569274902344,8974
21,1,1,True,6,10,6.389617919921875e-05,8975
19,1,1,True,6,9,4.887580871582031e-05,8976
15,0,1,False,7,14,0.00015338261922200522,8977
25,1,1,True,10,24,0.00044312477111816404,8978
23,1,1,True,10,11,8.640289306640624e-05,8979
30,1,1,True,8,15,0.00013238191604614258,8980
27,0,0,True,11,27,0.0012905995051066081,8981
26,1,1,True,10,25,0.0009716033935546875,8982
27,0,0,True,7,27,0.0007593035697937012,8983
21,0,0,True,9,21,0.0002789497375488281,8984
30,1,1,True,8,29,0.0009198784828186035,8985
29,1,1,True,8,14,0.00011783838272094727,8986
30,0,0,True,9,30,0.0013950824737548827,8987
19,0,0,True,7,19,0.00025475025177001953,8988
30,1,1,True,8,15,0.00018656253814697266,8989
23,0,0,True,7,23,0.0006895065307617188,8990
22,1,1,True,8,21,0.0003279447555541992,8991
22,1,1,True,10,11,7.719993591308594e-05,8992
20,0,1,False,9,10,7.730722427368164e-05,8993
19,1,1,True,8,9,5.4955482482910156e-05,8994
24,0,0,True,11,24,0.000370025634765625,8995
15,1,1,True,6,7,3.616015116373698e-05,8996
30,1,1,True,8,29,0.0009316205978393555,8997
16,0,0,True,7,16,0.00015228986740112305,8998
15,1,1,True,8,14,0.00015372037887573242,8999
29,0,0,True,7,29,0.0009215474128723145,9000
21,0,0,True,5,21,0.00040729840596516925,9001
16,0,0,True,5,16,0.00018906593322753906,9002
20,0,0,True,5,20,0.00034920374552408856,9003
28,0,0,True,7,28,0.0008289217948913574,9004
17,1,1,True,8,8,4.4226646423339844e-05,9005
16,0,1,False,7,8,4.99884287516276e-05,9006
23,0,0,True,7,23,0.0004411935806274414,9007
23,0,0,True,11,23,0.0003370841344197591,9008
22,1,1,True,6,21,0.00040833155314127606,9009
15,0,0,True,7,15,0.0001302957534790039,9010
21,1,1,True,8,20,0.0002880096435546875,9011
16,1,1,True,8,15,0.0001919865608215332,9012
27,1,1,True,8,26,0.000657498836517334,9013
26,0,0,True,7,26,0.0006541609764099121,9014
17,0,0,True,5,17,0.00021163622538248697,9015
17,0,0,True,5,17,0.00022530555725097656,9016
16,0,1,False,7,8,5.0862630208333336e-05,9017
20,1,1,True,10,19,0.0003299713134765625,9018
30,1,1,True,8,29,0.000964045524597168,9019
29,0,0,True,7,29,0.0009407401084899902,9020
30,1,1,True,8,29,0.0009369850158691406,9021
17,0,0,True,5,17,0.00021409988403320312,9022
23,0,0,True,7,23,0.0004457831382751465,9023
15,0,0,True,7,15,0.0001843571662902832,9024
25,0,0,True,7,25,0.0005820393562316895,9025
18,1,1,True,8,9,5.1975250244140625e-05,9026
28,1,1,True,12,27,0.0012534062067667644,9027
27,1,1,True,12,26,0.0007458527882893881,9028
24,1,1,True,6,12,8.559226989746094e-05,9029
21,0,0,True,9,21,0.0002781391143798828,9030
18,1,1,True,8,9,5.1856040954589844e-05,9031
25,1,1,True,12,24,0.000718077023824056,9032
15,1,1,True,6,7,3.4968058268229164e-05,9033
21,0,0,True,9,21,0.0002764225006103516,9034
21,0,0,True,5,21,0.0003993511199951172,9035
29,0,0,True,7,29,0.0008647441864013672,9036
24,0,0,True,7,24,0.0005071163177490234,9037
15,0,0,True,7,15,0.00012856721878051758,9038
23,1,1,True,10,22,0.00032501220703125,9039
26,0,0,True,13,26,0.0006466933659144811,9040
29,1,1,True,8,28,0.000824272632598877,9041
26,0,0,True,7,26,0.0006537437438964844,9042
30,1,1,True,8,15,0.00018459558486938477,9043
22,1,0,False,10,22,0.00033512115478515623,9044
29,0,0,True,7,29,0.000925898551940918,9045
22,0,0,True,11,22,0.00043133894602457684,9046
27,0,0,True,9,27,0.001000213623046875,9047
24,0,0,True,13,24,0.0006228855678013393,9048
24,0,0,True,13,24,0.0006332738058907646,9049
27,0,0,True,11,27,0.001237789789835612,9050
25,1,1,True,6,12,8.845329284667969e-05,9051
30,1,1,True,8,29,0.0009239315986633301,9052
22,0,0,True,7,22,0.0006215572357177734,9053
26,0,0,True,9,26,0.0008711338043212891,9054
15,1,1,True,6,7,3.504753112792969e-05,9055
16,0,0,True,5,16,0.00020511945088704428,9056
23,1,1,True,6,11,7.541974385579427e-05,9057
28,1,1,True,8,14,0.00015485286712646484,9058
21,1,1,True,8,10,6.502866744995117e-05,9059
25,1,1,True,6,12,9.497006734212239e-05,9060
20,0,0,True,9,20,0.0002464771270751953,9061
26,1,1,True,10,25,0.0009584426879882812,9062
27,1,1,True,6,13,0.00010863939921061198,9063
29,1,1,True,8,28,0.0008303523063659668,9064
25,0,0,True,7,25,0.0005783438682556152,9065
30,1,0,False,8,30,0.0010516643524169922,9066
27,0,0,True,7,27,0.0007368326187133789,9067
25,0,0,True,7,25,0.0005750060081481934,9068
23,1,1,True,6,11,7.843971252441406e-05,9069
30,1,1,True,8,15,0.00019127130508422852,9070
25,1,1,True,10,24,0.000667572021484375,9071
21,1,1,True,8,10,6.532669067382812e-05,9072
29,0,1,False,7,14,0.00014106432596842447,9073
16,0,0,True,7,16,0.00015497207641601562,9074
23,0,0,True,7,23,0.000703275203704834,9075
24,1,0,False,12,24,0.000587622324625651,9076
24,0,0,True,11,24,0.0005681514739990234,9077
30,1,1,True,8,29,0.0008733868598937988,9078
17,1,1,True,8,8,4.2319297790527344e-05,9079
21,0,0,True,9,21,0.0002747058868408203,9080
25,1,1,True,6,12,8.845329284667969e-05,9081
19,1,1,True,8,9,5.513429641723633e-05,9082
22,1,1,True,6,21,0.00040038426717122394,9083
30,1,1,True,8,15,0.00018483400344848633,9084
30,1,1,True,8,15,0.0001843571662902832,9085
30,1,1,True,8,29,0.0008715987205505371,9086
26,0,0,True,7,26,0.0006504654884338379,9087
29,1,1,True,8,14,0.00015497207641601562,9088
24,1,1,True,12,23,0.0005114873250325521,9089
16,0,0,True,5,16,0.0001808802286783854,9090
19,0,0,True,9,19,0.00021419525146484374,9091
16,0,0,True,7,16,0.00016069412231445312,9092
26,1,1,True,6,13,0.00010363260904947917,9093
17,0,1,False,7,8,7.454554239908855e-05,9094
26,1,1,True,10,25,0.00087432861328125,9095
30,1,1,True,8,29,0.0008780360221862793,9096
22,0,0,True,9,22,0.0005019187927246093,9097
26,1,1,True,8,25,0.0005884766578674316,9098
25,0,0,True,7,25,0.0005810856819152832,9099
27,0,0,True,15,27,0.0008333027362823486,9100
18,1,0,False,8,18,0.00022268295288085938,9101
30,0,0,True,9,30,0.0008946895599365234,9102
22,0,0,True,9,22,0.0005024433135986328,9103
30,1,1,True,8,15,0.0001900792121887207,9104
19,1,1,True,8,9,5.8650970458984375e-05,9105
19,0,0,True,7,19,0.0003769397735595703,9106
18,1,1,True,6,17,0.00021489461263020834,9107
21,0,0,True,7,21,0.0003275275230407715,9108
19,0,0,True,9,19,0.0002185821533203125,9109
29,0,0,True,7,29,0.000901639461517334,9110
15,0,0,True,7,15,0.0002034902572631836,9111
21,1,1,True,10,10,6.44683837890625e-05,9112
27,0,0,True,9,27,0.0010052204132080078,9113
21,0,0,True,9,21,0.00027294158935546874,9114
30,0,0,True,9,30,0.0008905887603759766,9115
23,0,0,True,11,23,0.0003235737482706706,9116
16,0,0,True,7,16,0.00015205144882202148,9117
18,1,1,True,8,9,5.507469177246094e-05,9118
29,1,1,True,8,28,0.0008925795555114746,9119
15,1,1,True,8,14,0.00016075372695922852,9120
27,1,1,True,8,26,0.0006792545318603516,9121
30,0,0,True,9,30,0.0009083271026611329,9122
17,0,0,True,7,17,0.00017535686492919922,9123
20,0,0,True,5,20,0.00035262107849121094,9124
